,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,User Id,User Location,Retweets,Favorites,Replied Tweet Id,Replied Tweet User Id Str,User Follower Counts,User Following Counts,Tweet Coordinates,Place Info,Hashtags,Keyword,Hashtag List,Clean_text,Score,Sentiment Class
43539,"@pizzahut @KevinHart4real I wonder if I used to like Pizza Hut as a kid because I was a kid or because it was better then. Either way, I would rather eat a dog turd with cheese on it than Pizza Hut pizza at this point.",2020-11-12 21:05:02,1.3269944344001495e+18,Mjmart75,274783702.0,,0.0,27.0,1.3243934998574776e+18,11018442.0,12.0,116.0,,,[],pizzahut,,i wonder if i used to like pizza hut as a kid because i was a kid or because it was better then either way i would rather eat a dog turd with cheese on it than pizza hut pizza at this point,0.697326123714447,Positive
43540,"RT @NFL: .@Colts. @Titans.

Big showdown in the AFC South. 😤 (by @pizzahut)

📺: #INDvsTEN -- TONIGHT 8pm on NFLN/FOX/PRIME VIDEO
📱: https:/…",2020-11-12 21:02:59,1.3269939187901686e+18,RealHanksDank,8.960867924614595e+17,United States,99.0,0.0,,,397.0,277.0,,,['INDvsTEN'],pizzahut,['INDvsTEN'],rt big showdown in the afc south face with steam from nose by television indvsten -- tonight pm on nfln/fox/prime video mobile phone https/…,0.9134711027145386,Positive
43541,Whyyyyy now... i love beyond &amp; pizza... I’m going to have to try this on my bday aka cheat day.. I had cookies for my last cheat day 🤣 https://t.co/nY2sH24PJP,2020-11-12 21:02:57,1.3269939104559964e+18,KayKjr,67155287.0,"Chicago, IL",0.0,0.0,,,261.0,260.0,,,[],pizzahut,,whyyyyy now i love beyond &amp pizza i am going to have to try this on my bday aka cheat day i had cookies for my last cheat day rolling on the floor laughing,0.7674106359481812,Positive
43542,@NickSwagyPYoung @BeyondMeat @pizzahut 🙌🙌🙌 So thankful that they are saving animals with that 🔥 vegan sausage! 🍕 https://t.co/S5hk7Tl2Mg,2020-11-12 21:02:28,1.3269937891609272e+18,peta,9890492.0,"Los Angeles, CA / Norfolk, VA",0.0,1.0,1.3267416868196966e+18,2242915207.0,1086592.0,5013.0,,,[],pizzahut,,raising hands raising hands raising hands so thankful that they are saving animals with that fire vegan sausage pizza,0.5529066324234009,Positive
43543,@Baterdude Thank you for bringing this to our attention. We do not take these issues lightly. Would you mind sending us a private message so that we can look into this further? https://t.co/PQtSXiQxeo,2020-11-12 20:58:03,1.326992676575617e+18,pizzahut,11018442.0,United States,0.0,2.0,1.326992260844544e+18,2339942930.0,1619387.0,82890.0,,,[],pizzahut,,thank you for bringing this to our attention we do not take these issues lightly would you mind sending us a private message so that we can look into this further,0.8848862051963806,Positive
43544,"RT @MVGCharity: Big thank you to @TEAMDIXX @pizzahut  and everyone that participated in the....
  🎖️Pizza for Patriots Veterans Day Event!…",2020-11-12 20:57:37,1.3269925673516605e+18,TechyUnicycle,1.3067850948252058e+18,PNW,2.0,0.0,,,125.0,264.0,,,[],pizzahut,,rtbig thank you toand everyone that participated in the military medal selector pizza for patriots veterans day event…,0.5698440074920654,Positive
43545,"Big thank you to @TEAMDIXX @pizzahut  and everyone that participated in the....
  🎖️Pizza for Patriots Veterans Day Event!🎖️
🦅https://t.co/zSLJri2rKu🦅
Join today ""Healing Through Gaming"" https://t.co/ijfHMlDbZy",2020-11-12 20:57:08,1.3269924478393672e+18,MVGCharity,1.1707747640357233e+18,Global,2.0,5.0,,,2488.0,392.0,,,[],pizzahut,,big thank you toand everyone that participated in the military medal selector pizza for patriots veterans day event military medal selector eagle join today healing through gaming,0.3217975497245789,Negative
43546,@pizzahut @KevinHart4real It’s too bad they don’t care more about the taste of their pizza’s or the customer service. Being threatened with physical violence by one of their Managers without any investigation is why I haven’t bought Pizza Hut for the last 6 years.,2020-11-12 20:56:23,1.326992260844544e+18,Baterdude,2339942930.0,Gotham City,0.0,5.0,1.3243934998574776e+18,11018442.0,1441.0,1515.0,,,[],pizzahut,,it is too bad they do not care more about the taste of their pizzas or the customer service being threatened with physical violence by one of their managers without any investigation is why i have not bought pizza hut for the lastyears,0.3401398360729217,Negative
43547,RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…,2020-11-12 20:53:49,1.3269916124639437e+18,tweed_sharon,1.1791982520690688e+18,,1.0,0.0,,,2.0,5.0,,,[],pizzahut,,rtthe pizzahut manager at the machesney park illinois location the state took away his teaching credentials so pizzahut sai…,0.4756024777889252,Negative
43548,"@UnsanityLIVE @kaycreigh @pizzahut Dude, don't spoil a fun suprise",2020-11-12 20:50:21,1.3269907397258322e+18,Muur01665693,1.0605611986205696e+18,,0.0,1.0,1.3265777159741235e+18,149418303.0,2.0,39.0,,,[],pizzahut,,dude do not spoil a fun supris,0.8687921762466431,Positive
43549,@pizzahut @VegNews They have vegan cheese.... https://t.co/Vz5jzHXdTY,2020-11-12 20:49:32,1.3269905350689382e+18,sea_is_angry,1665946502.0,,0.0,1.0,1.3267515295298478e+18,11018442.0,64.0,190.0,,,[],pizzahut,,they have vegan cheese,0.6631365418434143,Positive
43550,I’ve been thinking about chicken Alfredo from @pizzahut and I can’t wait to get some for lunch 🤤,2020-11-12 20:48:32,1.3269902844926566e+18,_xoxojess_8,1.241830972976296e+18,,0.0,0.0,,,82.0,82.0,,,[],pizzahut,,i have been thinking about chicken alfredo fromand i can not wait to get some for lunch drooling face,0.9657379388809204,Positive
43551,"@biggestmuscles @meowsesparson @pizzahut @BeyondMeat They taste like a bad gas station hamburger, which is still a step up from most of the things people say tastes exactly like meat.",2020-11-12 20:46:03,1.3269896568067604e+18,stewart_ian,295876531.0,"Vancouver, Washington",0.0,3.0,1.3269128671075287e+18,926361380.0,137.0,811.0,,,[],pizzahut,,they taste like a bad gas station hamburger which is still a step up from most of the things people say tastes exactly like meat,0.349515438079834,Negative
43552,@KarenCivil Please do! 🍕🙌,2020-11-12 20:44:35,1.3269892896960717e+18,pizzahut,11018442.0,United States,0.0,0.0,1.326988426168709e+18,16490974.0,1619387.0,82890.0,,,[],pizzahut,,please do pizza raising hands,0.7462904453277588,Positive
43553,@gdj31 It's a winner! 🙌💚🍕,2020-11-12 20:41:15,1.326988451422462e+18,pizzahut,11018442.0,United States,1.0,1.0,1.3269860704586834e+18,38277007.0,1619387.0,82890.0,,,[],pizzahut,,it is a winner raising hands green heart pizza,0.9552592039108276,Positive
43554,@djstephfloss @BeyondMeat @pizzahut Omg!! Getting some when i get back.,2020-11-12 20:41:09,1.326988426168709e+18,KarenCivil,16490974.0,,0.0,0.0,1.326939646237008e+18,16136553.0,482402.0,1737.0,,,[],pizzahut,,omg getting some when i get back,0.5962836742401123,Positive
43555,@MelDMann NO my friend @pizzahut   Pizza and Wings!!   Hot hot hot,2020-11-12 20:40:17,1.326988207666303e+18,ChaletBrannan,804926311.0,"Los Angeles, CA",0.0,0.0,1.3269328342133842e+18,47336979.0,18678.0,635.0,,,[],pizzahut,,no my friendpizza and wings hot hot hot,0.37896582484245295,Negative
43556,Why are you going to put vegan meat on a pizza with ... regular cheese?? @pizzahut you really stumping me here https://t.co/tA1ThJV0GM,2020-11-12 20:39:08,1.3269879165481902e+18,JamesP1123,105856522.0,"Orlando, FL",0.0,0.0,,,195.0,560.0,,"Alafaya, FL",[],pizzahut,,why are you going to put vegan meat on a pizza withregular cheeseyou really stumping me here,0.21444612741470334,Negative
43557,@jesus45270557 @Nossida_ailgof @NFL @Colts @Titans @pizzahut Lol what a bait. 2 stupid comments in a row.,2020-11-12 20:36:39,1.3269872920247255e+18,henry_something,1.266096448434733e+18,Away,0.0,0.0,1.326957291208368e+18,1.318267996461273e+18,0.0,1.0,,,[],pizzahut,,lol what a baitstupid comments in a row,0.9152146577835084,Positive
43558,@pizzahut @KevinHart4real What’s the point of this when the cheese isn’t plant based?????,2020-11-12 20:33:34,1.3269865174709903e+18,thsadtrth,3214885546.0,"New York, NY",0.0,3.0,1.3243934998574776e+18,11018442.0,71.0,313.0,,,[],pizzahut,,what is the point of this when the cheese is not plant based,0.2332083880901337,Negative
43559,@pizzahut @BeyondMeat How much yall pay him to endorse this bs?,2020-11-12 20:33:20,1.3269864577818583e+18,phukauf,180930089.0,Hell USA,0.0,2.0,1.3269068806025503e+18,11018442.0,157.0,226.0,,,[],pizzahut,,how much you all pay him to endorse this bs,0.8660281896591187,Positive
43560,"@pizzahut @BeyondMeat No! Quit with this plant made garbage. Come on @pizzahut, step it up and get rid of it. We come to you for actual meat made by dead animals. Not plant made crap.",2020-11-12 20:32:21,1.3269862093364183e+18,BabyNebraska,61025684.0,"Washington, DC",0.0,9.0,1.3269068806025503e+18,11018442.0,97.0,481.0,,,[],pizzahut,,no quit with this plant made garbage come onstep it up and get rid of it we come to you for actual meat made by dead animals not plant made crap,0.4702581465244293,Negative
43561,The new @BeyondMeat pizza at @pizzahut is 10/10. 🙌🏼,2020-11-12 20:31:48,1.3269860704586834e+18,gdj31,38277007.0,,0.0,1.0,,,546.0,1414.0,,,[],pizzahut,,the newpizza atis / raising hands medium-light skin tone,0.4919582903385162,Negative
43562,This actually slapped... 😅🤷🏾‍♂️😋 https://t.co/pqlexbcAhq https://t.co/O99LUUx5EC,2020-11-12 20:30:45,1.3269858074214523e+18,gingerbreadgeno,30648696.0,"Downtown, Atlanta",0.0,0.0,,,1348.0,2698.0,,,[],pizzahut,,this actually slapped grinning face with sweat man shrugging medium-dark skin tone face savoring food,0.9181503057479858,Positive
43563,@noah_seibel @pizzahut I didn’t get my code either. Dm Sent,2020-11-12 20:28:18,1.326985191999615e+18,DMJ32,63704785.0,,0.0,0.0,1.3266813193179095e+18,323863966.0,1392.0,4091.0,,,[],pizzahut,,i did not get my code either dm s,0.027629315853118896,Negative
43564,@AtheistsFoxhole @meowsesparson @biggestmuscles @pizzahut @BeyondMeat Beyond meat is more expensive and tastes like poo,2020-11-12 20:27:25,1.326984967281406e+18,___irrelevant__,1322723492.0,it doesn’t matter,0.0,2.0,1.3269526529960223e+18,227791761.0,43.0,223.0,,,[],pizzahut,,beyond meat is more expensive and tastes like poo,0.12239566445350647,Negative
43565,"RT @NFL: .@Colts. @Titans.

Big showdown in the AFC South. 😤 (by @pizzahut)

📺: #INDvsTEN -- TONIGHT 8pm on NFLN/FOX/PRIME VIDEO
📱: https:/…",2020-11-12 20:25:38,1.3269845224796283e+18,Ashleyc63623250,1.3245166334283284e+18,,99.0,0.0,,,38.0,315.0,,,['INDvsTEN'],pizzahut,['INDvsTEN'],rt big showdown in the afc south face with steam from nose by television indvsten -- tonight pm on nfln/fox/prime video mobile phone https/…,0.9134711027145386,Positive
43566,@shelbie_white Hi there! Mind sending us a DM so we can look into this? https://t.co/PQtSXiQxeo,2020-11-12 20:23:39,1.3269840200983101e+18,pizzahut,11018442.0,United States,0.0,0.0,1.3269828264121672e+18,820751796.0,1619387.0,82890.0,,,[],pizzahut,,hi there mind sending us a dm so we can look into this,0.9926964044570924,Positive
43567,RT @BeyondMeat: .@kevinhart4real doesn’t back down from a dare. But when it’s this meaty and delicious who would want to? Taste the Beyond…,2020-11-12 20:23:07,1.326983887155835e+18,MiriamCordell1,1.3242640717226516e+18,,50.0,0.0,,,4.0,155.0,,,[],pizzahut,,rt does not back down from a dare but when it is this meaty and delicious who would want to taste the beyond…,0.6805260181427002,Positive
43568,"RT @NextUser: How to improve #ConversationalAI? Provide useful benefits to improve the #CustExp. 4 use cases with #satisfaction survey, #so…",2020-11-12 20:19:48,1.3269830511094292e+18,Matt_Dejardins,54605642.0,"New York, USA",3.0,0.0,,,1415.0,575.0,,,"['ConversationalAI', 'CustExp', 'satisfaction']",pizzahut,"['ConversationalAI', 'CustExp', 'satisfaction']",rthow to improve conversationalai provide useful benefits to improve the custexpuse cases with satisfaction survey so…,0.6262276768684387,Positive
43569,Completely obstructed back windshield on a @pizzahut driver in Maize KS. Does Pizza Hut not care about safety? This is literally illegal. https://t.co/e0L6z2RGJM,2020-11-12 20:18:54,1.3269828264121672e+18,shelbie_white,820751796.0,,0.0,1.0,,,473.0,113.0,,,[],pizzahut,,completely obstructed back windshield on adriver in maize ks does pizza hut not care about safety this is literally illegal,0.09960603713989258,Negative
43570,"RT @NextUser: How to improve #ConversationalAI? Provide useful benefits to improve the #CustExp. 4 use cases with #satisfaction survey, #so…",2020-11-12 20:18:54,1.326982824113664e+18,Test_Optimize,80461186.0,San Francisco,3.0,0.0,,,2083.0,1867.0,,,"['ConversationalAI', 'CustExp', 'satisfaction']",pizzahut,"['ConversationalAI', 'CustExp', 'satisfaction']",rthow to improve conversationalai provide useful benefits to improve the custexpuse cases with satisfaction survey so…,0.6262276768684387,Positive
43571,@Skittleyy @Anita_16 @pizzahut Those words were so kind 🥺 here’s a meme for your efforts https://t.co/q4QloVkugN,2020-11-12 20:16:27,1.326982207450325e+18,_Budderr,3429700427.0,"Scotland, United Kingdom",0.0,0.0,1.326962473560404e+18,2962638401.0,300.0,343.0,,,[],pizzahut,,those words were so kind pleading face heres a meme for your efforts,0.8311048746109009,Positive
43572,@pizzahutuk @pizzahut @pizzahutdeliver I hope they investigate.,2020-11-12 20:15:12,1.326981893120807e+18,moonagedaydre16,1.1902266248364485e+18,,0.0,0.0,1.3269764248976343e+18,294091844.0,22.0,321.0,,,[],pizzahut,,i hope they investigate,0.5431854724884033,Positive
43573,"RT @pizzahut: Truth is, our NEW Beyond Italian Sausage Pizza is made of plant-based Italian sausage. We dared @KevinHart4real to taste it a…",2020-11-12 20:14:58,1.326981837315584e+18,cvondrashek,950864012.0,"San Antonio, Texas",46.0,0.0,,,204.0,239.0,,,[],pizzahut,,rttruth is our new beyond italian sausage pizza is made of plant-based italian sausage we daredto taste it a…,0.9871171116828918,Positive
43574,"RT @VegNews: Meatless @BeyondMeat-topped pizzas, here we come, @pizzahut! Just remember to ask for no cheese! 
https://t.co/POOj639mhv",2020-11-12 20:14:21,1.3269816827344937e+18,tofubazooka,1.0909590104702156e+18,"Navarre, FL",26.0,0.0,,,259.0,339.0,,,[],pizzahut,,rtmeatless -topped pizzas here we comejust remember to ask for no cheese,0.7562094926834106,Positive
43575,@twozeros_ @SnoopyR6s @pizzahut @BeyondMeat Not too bad then! I’ve definitely had more complicated orders than that in the past lmfao,2020-11-12 20:09:56,1.3269805696375235e+18,8bitbby,506714532.0,georgia,0.0,1.0,1.3269803995123753e+18,2541521361.0,3983.0,410.0,,,[],pizzahut,,not too bad then i have definitely had more complicated orders than that in the past lmfao,0.4417805075645447,Negative
43576,@8bitbby @SnoopyR6s @pizzahut @BeyondMeat Just confirmed: To make it vegan you have to change the crust to hand tossed (no flavor crust) and remove the cheese!,2020-11-12 20:09:16,1.3269803995123753e+18,twozeros_,2541521361.0,"Florida, USA",0.0,2.0,1.3269788962067003e+18,2541521361.0,1310.0,796.0,,,[],pizzahut,,just confirmed to make it vegan you have to change the crust to hand tossed no flavor crust and remove the cheese,0.4905509352684021,Negative
43577,"How to improve #ConversationalAI? Provide useful benefits to improve the #CustExp. 4 use cases with #satisfaction survey, #social user #engagement, product #recommendation, #loyalty benefits... https://t.co/zLONklMzYj

@Mastercard @Marriott @HM @PizzaHut via @SmartDataCo https://t.co/7Ze9Tj98bY",2020-11-12 20:07:35,1.326979977963856e+18,NextUser,505073707.0,United States,3.0,4.0,,,1155.0,749.0,,,"['ConversationalAI', 'CustExp', 'satisfaction', 'social', 'engagement', 'recommendation', 'loyalty']",pizzahut,"['ConversationalAI', 'CustExp', 'satisfaction', 'social', 'engagement', 'recommendation', 'loyalty']",how to improve conversationalai provide useful benefits to improve the custexpuse cases with satisfaction survey social user engagement product recommendation loyalty benefits via,0.9617449045181274,Positive
43578,@george_odongo_ @NFL @Colts @Titans @pizzahut Man guys were jazzing for him that he's finished 😂😂 even at chargers,2020-11-12 20:07:35,1.326979976474792e+18,1ethansempa,1.0264923133449012e+18,"Kampala, Uganda",0.0,0.0,1.326977741326082e+18,68709645.0,435.0,349.0,,,[],pizzahut,,man guys were jazzing for him that he is finished face with tears of joy face with tears of joy even at charg,0.02454105019569397,Negative
43579,@AOC AOC really needs some stuffed pizza crust from @pizzahut,2020-11-12 20:05:35,1.326979475398013e+18,TheJacobDavid,1.1855933198518108e+18,,0.0,0.0,1.326969135826428e+18,138203134.0,1.0,118.0,,,[],pizzahut,,aoc really needs some stuffed pizza crust from,0.9088060259819032,Positive
43580,@8bitbby @SnoopyR6s @pizzahut @BeyondMeat I haven’t looked into it. I’m pretty sure their dough is though from this vegan gb group I’m in they posted it. You’d have to get no cheese and just veggies.,2020-11-12 20:03:17,1.3269788962067005e+18,twozeros_,2541521361.0,"Florida, USA",0.0,2.0,1.326978395633234e+18,506714532.0,1310.0,796.0,,,[],pizzahut,,i have not looked into it i am pretty sure their dough is though from this vegan gb group i am in they posted it you would have to get no cheese and just veggies,0.5102223157882689,Positive
